Block,Rep,Box,Leaf,Disk,Env,FocalSR,CompSR,Dens,Type,Focalfemale,FocalDead,FocalDrowned,FocalMissing,NumbDeadComp,TeFemales,TuFemales,Observations
2,3,2,3,5,N,5,2,4,INTER,Te,0,0,0,0,12,3,NA
2,3,2,4,6,N,5,2,4,INTER,Te,0,0,0,0,5,5,NA
2,3,2,3,7,Cd,5,2,4,INTER,Te,1,0,0,1,1,0,NA
2,3,2,4,8,Cd,5,2,4,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 1 comp
2,3,2,3,9,N,5,2,10,INTER,Te,0,0,0,1,5,8,NA
2,3,2,4,10,N,5,2,10,INTER,Te,0,0,0,3,6,4,NA
2,3,2,3,11,Cd,5,2,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 10 comp
2,3,2,4,12,Cd,5,2,10,INTER,Te,0,0,0,4,0,2,NA
2,3,3,3,1,N,5,2,2,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 2 comp
2,3,3,4,2,N,5,2,2,INTER,Te,0,0,0,0,2,9,NA
2,3,3,3,3,Cd,5,2,2,INTER,Te,0,0,0,1,0,2,NA
2,3,3,4,4,Cd,5,2,2,INTER,Te,0,0,0,0,0,0,NA
2,3,3,3,5,N,5,2,4,INTER,Te,0,0,0,0,12,12,NA
2,3,3,4,6,N,5,2,4,INTER,Te,0,0,0,0,10,8,NA
2,3,3,3,7,Cd,5,2,4,INTER,Te,0,0,0,1,0,1,NA
2,3,3,4,8,Cd,5,2,4,INTER,Te,0,0,0,1,2,1,NA
2,3,3,3,9,N,5,2,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 8 comp
2,3,3,4,10,N,5,2,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 10 comp
2,3,3,3,11,Cd,5,2,10,INTER,Te,0,0,0,0,1,1,NA
2,3,3,4,12,Cd,5,2,10,INTER,Te,0,0,0,2,2,1,NA
2,3,1,3,1,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,patch 
2,3,1,4,2,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,1,3,3,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,1,4,4,Cd,2,NA,1,INTRA,Tu,0,0,1,0,NA,0,NA
2,3,1,3,5,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,1,NA
2,3,1,4,6,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,14,NA
2,3,1,3,7,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,1,NA
2,3,1,4,8,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,6,NA
2,3,1,3,9,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,14,NA
2,3,1,4,10,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,13,NA
2,3,1,3,11,Cd,2,NA,4,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,1,4,12,Cd,2,NA,4,INTRA,Tu,0,0,0,0,NA,4,NA
2,3,1,3,13,N,2,NA,10,INTRA,Tu,0,0,0,0,NA,28,NA
2,3,1,4,14,N,2,NA,10,INTRA,Tu,0,0,0,0,NA,33,NA
2,3,1,3,15,Cd,2,NA,10,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,1,4,16,Cd,2,NA,10,INTRA,Tu,0,0,0,0,NA,3,NA
2,3,2,3,1,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,3,NA
2,3,2,4,2,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,8,NA
2,3,2,3,3,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,2,4,4,Cd,2,NA,1,INTRA,Tu,NA,NA,NA,NA,NA,NA,In relation with column dens: 2 females
2,3,2,3,5,N,2,NA,2,INTRA,Tu,1,0,0,0,NA,4,NA
2,3,2,4,6,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,7,NA
2,3,2,3,7,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,1,NA
2,3,2,4,8,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,2,3,9,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,9,NA
2,3,2,4,10,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,12,NA
2,3,2,3,11,Cd,2,NA,4,INTRA,Tu,0,1,0,0,NA,2,NA
2,3,2,4,12,Cd,2,NA,4,INTRA,Tu,1,0,1,0,NA,2,NA
2,3,2,3,13,N,2,NA,10,INTRA,Tu,0,0,0,0,NA,19,NA
2,3,2,4,14,N,2,NA,10,INTRA,Tu,1,0,0,0,NA,14,NA
2,3,2,3,15,Cd,2,NA,10,INTRA,Tu,0,1,0,0,NA,3,NA
2,3,2,4,16,Cd,2,NA,10,INTRA,Tu,0,1,0,0,NA,7,NA
2,3,3,3,1,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,3,4,2,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,6,NA
2,3,3,3,3,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,3,3,4,4,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,1,NA
2,3,3,3,5,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,4,NA
2,3,3,4,6,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,6,NA
2,3,3,3,7,Cd,2,NA,2,INTRA,Tu,0,1,0,0,NA,0,NA
2,3,3,4,8,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,9,NA
2,3,3,3,9,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,15,NA
2,3,3,4,10,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,8,NA
2,3,3,3,11,Cd,2,NA,4,INTRA,Tu,2,0,0,0,NA,1,NA
2,3,3,4,12,Cd,2,NA,4,INTRA,Tu,0,0,0,0,NA,3,NA
2,3,3,3,13,N,2,NA,10,INTRA,Tu,0,0,0,0,NA,4,NA
2,3,3,4,14,N,2,NA,10,INTRA,Tu,0,0,0,0,NA,11,NA
2,3,3,3,15,Cd,2,NA,10,INTRA,Tu,0,0,0,0,NA,2,NA
2,3,3,4,16,Cd,2,NA,10,INTRA,Tu,0,0,0,0,NA,3,NA
2,3,1,3,1,N,4,NA,1,INTRA,Te,0,0,0,0,7,NA,NA
2,3,1,4,2,N,4,NA,1,INTRA,Te,0,0,0,0,21,NA,NA
2,3,1,3,3,Cd,4,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
2,3,1,4,4,Cd,4,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,3,1,3,5,N,4,NA,2,INTRA,Te,0,0,0,0,29,NA,NA
2,3,1,4,6,N,4,NA,2,INTRA,Te,0,0,0,0,40,NA,NA
2,3,1,3,7,Cd,4,NA,2,INTRA,Te,0,0,0,0,4,NA,NA
2,3,1,4,8,Cd,4,NA,2,INTRA,Te,0,0,0,0,7,NA,NA
2,3,1,3,9,N,4,NA,4,INTRA,Te,0,0,0,0,40,NA,NA
2,3,1,4,10,N,4,NA,4,INTRA,Te,0,0,0,0,63,NA,NA
2,3,1,3,11,Cd,4,NA,4,INTRA,Te,1,0,0,0,2,NA,NA
2,3,1,4,12,Cd,4,NA,4,INTRA,Te,0,0,0,0,5,NA,NA
2,3,1,3,13,N,4,NA,10,INTRA,Te,0,1,0,0,47,NA,NA
2,3,1,4,14,N,4,NA,10,INTRA,Te,0,0,0,0,65,NA,NA
2,3,1,3,15,Cd,4,NA,10,INTRA,Te,0,0,0,0,35,NA,NA
2,3,1,4,16,Cd,4,NA,10,INTRA,Te,0,0,0,0,15,NA,NA
2,3,2,3,1,N,4,NA,1,INTRA,Te,0,0,0,0,9,NA,NA
2,3,2,4,2,N,4,NA,1,INTRA,Te,1,0,0,0,9,NA,NA
2,3,2,3,3,Cd,4,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,3,2,4,4,Cd,4,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
2,3,2,3,5,N,4,NA,2,INTRA,Te,0,0,0,0,30,NA,NA
2,3,2,4,6,N,4,NA,2,INTRA,Te,2,0,0,0,7,NA,NA
2,3,2,3,7,Cd,4,NA,2,INTRA,Te,0,0,0,0,7,NA,NA
2,3,2,4,8,Cd,4,NA,2,INTRA,Te,0,0,0,0,6,NA,NA
2,3,2,3,9,N,4,NA,4,INTRA,Te,1,0,0,0,42,NA,NA
2,3,2,4,10,N,4,NA,4,INTRA,Te,1,0,0,0,15,NA,NA
2,3,2,3,11,Cd,4,NA,4,INTRA,Te,3,0,0,0,2,NA,NA
2,3,2,4,12,Cd,4,NA,4,INTRA,Te,1,0,0,0,6,NA,NA
2,3,2,3,13,N,4,NA,10,INTRA,Te,1,0,0,0,14,NA,NA
2,3,2,4,14,N,4,NA,10,INTRA,Te,6,0,0,0,49,NA,NA
2,3,2,3,15,Cd,4,NA,10,INTRA,Te,0,2,0,0,19,NA,NA
2,3,2,4,16,Cd,4,NA,10,INTRA,Te,3,0,0,0,8,NA,NA
2,3,3,3,1,N,4,NA,1,INTRA,Te,0,0,0,0,12,NA,NA
2,3,3,4,2,N,4,NA,1,INTRA,Te,0,0,0,0,20,NA,NA
2,3,3,3,3,Cd,4,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
2,3,3,4,4,Cd,4,NA,1,INTRA,Te,0,0,0,0,5,NA,NA
2,3,3,3,5,N,4,NA,2,INTRA,Te,0,0,0,0,34,NA,NA
2,3,3,4,6,N,4,NA,2,INTRA,Te,NA,NA,NA,NA,NA,NA,Patch drowned
2,3,3,3,7,Cd,4,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,3,3,4,8,Cd,4,NA,2,INTRA,Te,0,0,0,0,10,NA,NA
2,3,3,3,9,N,4,NA,4,INTRA,Te,0,1,0,0,29,NA,NA
2,3,3,4,10,N,4,NA,4,INTRA,Te,0,0,0,0,27,NA,NA
2,3,3,3,11,Cd,4,NA,4,INTRA,Te,3,0,0,0,3,NA,NA
2,3,3,4,12,Cd,4,NA,4,INTRA,Te,0,0,0,0,13,NA,NA
2,3,3,3,13,N,4,NA,10,INTRA,Te,0,0,0,0,36,NA,NA
2,3,3,4,14,N,4,NA,10,INTRA,Te,0,0,0,0,29,NA,NA
2,3,3,3,15,Cd,4,NA,10,INTRA,Te,2,0,0,0,3,NA,NA
2,3,3,4,16,Cd,4,NA,10,INTRA,Te,0,1,0,0,3,NA,NA
2,3,1,3,1,N,4,2,2,INTER,Te,1,0,0,0,1,3,NA
2,3,1,4,2,N,4,2,2,INTER,Te,0,0,0,0,23,5,NA
2,3,1,3,3,Cd,4,2,2,INTER,Te,0,0,0,0,1,1,NA
2,3,1,4,4,Cd,4,2,2,INTER,Te,0,0,0,0,2,1,NA
2,3,1,3,5,N,4,2,4,INTER,Te,0,0,0,0,21,12,NA
2,3,1,4,6,N,4,2,4,INTER,Te,0,0,0,0,23,8,NA
2,3,1,3,7,Cd,4,2,4,INTER,Te,0,0,0,0,1,1,NA
2,3,1,4,8,Cd,4,2,4,INTER,Te,0,0,0,0,4,1,NA
2,3,1,3,9,N,4,2,10,INTER,Te,0,0,0,2,2,0,NA
2,3,1,4,10,N,4,2,10,INTER,Te,0,0,0,0,0,0,NA
2,3,1,3,11,Cd,4,2,10,INTER,Te,0,1,0,0,1,0,NA
2,3,1,4,12,Cd,4,2,10,INTER,Te,0,0,0,0,1,1,NA
2,3,2,3,1,N,4,2,2,INTER,Te,0,0,0,0,17,1,NA
2,3,2,4,2,N,4,2,2,INTER,Te,0,0,0,0,18,0,NA
2,3,2,3,3,Cd,4,2,2,INTER,Te,0,0,0,0,2,0,NA
2,3,2,4,4,Cd,4,2,2,INTER,Te,0,0,0,0,4,0,NA
2,3,2,3,5,N,4,2,4,INTER,Te,0,0,0,0,19,7,NA
2,3,2,4,6,N,4,2,4,INTER,Te,0,0,0,0,17,11,NA
2,3,2,3,7,Cd,4,2,4,INTER,Te,0,0,0,0,2,2,NA
2,3,2,4,8,Cd,4,2,4,INTER,Te,0,0,0,0,4,1,NA
2,3,2,3,9,N,4,2,10,INTER,Te,0,0,0,1,5,13,NA
2,3,2,4,10,N,4,2,10,INTER,Te,0,0,0,4,3,11,In relation with column Numbdeadcomp: 1 male
2,3,2,3,11,Cd,4,2,10,INTER,Te,0,0,0,3,3,0,NA
2,3,2,4,12,Cd,4,2,10,INTER,Te,0,0,0,3,3,0,NA
2,3,3,3,1,N,4,2,2,INTER,Te,0,0,0,0,9,2,NA
2,3,3,4,2,N,4,2,2,INTER,Te,0,0,0,0,2,6,NA
2,3,3,3,3,Cd,4,2,2,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: no comp
2,3,3,4,4,Cd,4,2,2,INTER,Te,0,0,0,0,0,0,NA
2,3,3,3,5,N,4,2,4,INTER,Te,0,0,0,0,9,1,NA
2,3,3,4,6,N,4,2,4,INTER,Te,0,0,0,0,9,4,NA
2,3,3,3,7,Cd,4,2,4,INTER,Te,0,1,0,1,1,2,NA
2,3,3,4,8,Cd,4,2,4,INTER,Te,0,0,0,0,0,2,NA
2,3,3,3,9,N,4,2,10,INTER,Te,0,0,0,0,13,6,NA
2,3,3,4,10,N,4,2,10,INTER,Te,NA,NA,NA,NA,NA,NA,In relation with column Numbdeadcomp: 8 comp
2,3,3,3,11,Cd,4,2,10,INTER,Te,0,0,0,0,1,6,NA
2,3,3,4,12,Cd,4,2,10,INTER,Te,0,0,0,0,4,5,NA
2,3,1,3,1,N,2,5,2,INTER,Tu,0,0,0,0,11,2,NA
2,3,1,4,2,N,2,5,2,INTER,Tu,0,1,0,0,3,2,NA
2,3,1,3,3,Cd,2,5,2,INTER,Tu,0,0,0,0,1,0,NA
2,3,1,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,3,1,3,5,N,2,5,4,INTER,Tu,0,0,0,0,7,4,NA
2,3,1,4,6,N,2,5,4,INTER,Tu,0,0,0,0,16,3,NA
2,3,1,3,7,Cd,2,5,4,INTER,Tu,0,0,0,0,3,1,NA
2,3,1,4,8,Cd,2,5,4,INTER,Tu,0,0,0,0,15,0,NA
2,3,1,3,9,N,2,5,10,INTER,Tu,0,0,0,0,4,0,NA
2,3,1,4,10,N,2,5,10,INTER,Tu,0,0,0,0,24,2,NA
2,3,1,3,11,Cd,2,5,10,INTER,Tu,0,0,0,0,6,0,NA
2,3,1,4,12,Cd,2,5,10,INTER,Tu,0,0,0,4,0,0,NA
2,3,2,3,1,N,2,5,2,INTER,Tu,0,0,0,0,4,9,NA
2,3,2,4,2,N,2,5,2,INTER,Tu,0,0,0,0,11,6,NA
2,3,2,3,3,Cd,2,5,2,INTER,Tu,0,0,0,0,2,1,NA
2,3,2,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,0,1,NA
2,3,2,3,5,N,2,5,4,INTER,Tu,0,0,0,0,9,4,NA
2,3,2,4,6,N,2,5,4,INTER,Tu,0,0,0,0,16,4,NA
2,3,2,3,7,Cd,2,5,4,INTER,Tu,0,0,0,0,1,1,NA
2,3,2,4,8,Cd,2,5,4,INTER,Tu,0,0,0,0,1,2,NA
2,3,2,3,9,N,2,5,10,INTER,Tu,0,0,0,0,35,4,NA
2,3,2,4,10,N,2,5,10,INTER,Tu,0,0,0,0,44,5,NA
2,3,2,3,11,Cd,2,5,10,INTER,Tu,1,0,0,2,1,0,NA
2,3,2,4,12,Cd,2,5,10,INTER,Tu,0,0,0,1,3,0,NA
2,3,3,3,1,N,2,5,2,INTER,Tu,0,0,0,0,11,0,NA
2,3,3,4,2,N,2,5,2,INTER,Tu,0,0,0,0,4,3,NA
2,3,3,3,3,Cd,2,5,2,INTER,Tu,1,0,0,0,1,0,NA
2,3,3,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,3,3,3,5,N,2,5,4,INTER,Tu,0,0,0,0,8,5,NA
2,3,3,4,6,N,2,5,4,INTER,Tu,0,0,0,0,14,4,NA
2,3,3,3,7,Cd,2,5,4,INTER,Tu,0,0,0,0,0,0,NA
2,3,3,4,8,Cd,2,5,4,INTER,Tu,0,0,0,0,6,1,NA
2,3,3,3,9,N,2,5,10,INTER,Tu,0,0,0,0,35,0,NA
2,3,3,4,10,N,2,5,10,INTER,Tu,0,0,1,0,12,0,NA
2,3,3,3,11,Cd,2,5,10,INTER,Tu,0,0,0,5,0,1,NA
2,3,3,4,12,Cd,2,5,10,INTER,Tu,0,0,0,1,3,0,NA
2,3,1,3,1,N,2,4,2,INTER,Tu,0,0,0,0,23,6,NA
2,3,1,4,2,N,2,4,2,INTER,Tu,0,0,0,0,12,0,NA
2,3,1,3,3,Cd,2,4,2,INTER,Tu,0,0,0,0,2,0,NA
2,3,1,4,4,Cd,2,4,2,INTER,Tu,0,0,0,0,2,1,NA
2,3,1,3,5,N,2,4,4,INTER,Tu,0,0,0,0,32,1,NA
2,3,1,4,6,N,2,4,4,INTER,Tu,0,0,0,0,51,2,NA
2,3,1,3,7,Cd,2,4,4,INTER,Tu,1,0,0,0,3,0,NA
2,3,1,4,8,Cd,2,4,4,INTER,Tu,0,0,0,0,7,0,NA
2,3,1,3,9,N,2,4,10,INTER,Tu,0,0,0,0,15,0,NA
2,3,1,4,10,N,2,4,10,INTER,Tu,0,0,0,0,22,2,NA
2,3,1,3,11,Cd,2,4,10,INTER,Tu,0,0,0,0,17,0,NA
2,3,1,4,12,Cd,2,4,10,INTER,Tu,1,0,0,1,3,1,NA
2,3,2,3,1,N,2,4,2,INTER,Tu,0,0,0,0,6,8,NA
2,3,2,4,2,N,2,4,2,INTER,Tu,0,0,0,0,18,2,NA
2,3,2,3,3,Cd,2,4,2,INTER,Tu,0,0,0,0,0,0,NA
2,3,2,4,4,Cd,2,4,2,INTER,Tu,0,0,0,0,4,2,NA
2,3,2,3,5,N,2,4,4,INTER,Tu,0,0,0,0,39,0,NA
2,3,2,4,6,N,2,4,4,INTER,Tu,0,0,0,0,13,4,NA
2,3,2,3,7,Cd,2,4,4,INTER,Tu,0,0,0,1,3,0,NA
2,3,2,4,8,Cd,2,4,4,INTER,Tu,0,0,0,0,8,0,NA
2,3,2,3,9,N,2,4,10,INTER,Tu,0,0,0,0,0,0,total graveyard
2,3,2,4,10,N,2,4,10,INTER,Tu,0,0,0,0,2,1,NA
2,3,2,3,11,Cd,2,4,10,INTER,Tu,0,0,0,2,9,0,NA
2,3,2,4,12,Cd,2,4,10,INTER,Tu,0,0,0,5,6,0,NA
2,3,3,3,1,N,2,4,2,INTER,Tu,0,0,0,0,7,1,NA
2,3,3,4,2,N,2,4,2,INTER,Tu,0,0,0,0,7,2,NA
2,3,3,3,3,Cd,2,4,2,INTER,Tu,0,0,0,0,1,0,NA
2,3,3,4,4,Cd,2,4,2,INTER,Tu,0,0,0,0,3,0,NA
2,3,3,3,5,N,2,4,4,INTER,Tu,0,0,0,0,41,2,NA
2,3,3,4,6,N,2,4,4,INTER,Tu,0,0,0,0,44,0,NA
2,3,3,3,7,Cd,2,4,4,INTER,Tu,0,0,0,0,1,0,NA
2,3,3,4,8,Cd,2,4,4,INTER,Tu,0,0,0,0,34,1,NA
2,3,3,3,9,N,2,4,10,INTER,Tu,0,0,0,0,54,2,NA
2,3,3,4,10,N,2,4,10,INTER,Tu,0,0,0,0,40,3,NA
2,3,3,3,11,Cd,2,4,10,INTER,Tu,0,0,0,2,6,0,NA
2,3,3,4,12,Cd,2,4,10,INTER,Tu,0,0,0,3,1,0,NA
2,3,1,3,1,N,1,4,2,INTER,Tu,0,0,0,0,0,2,NA
2,3,1,4,2,N,1,4,2,INTER,Tu,0,0,0,0,9,0,NA
2,3,1,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,7,0,NA
2,3,1,4,4,Cd,1,4,2,INTER,Tu,0,0,1,0,2,0,NA
2,3,1,3,5,N,1,4,4,INTER,Tu,0,0,0,1,27,2,NA
2,3,1,4,6,N,1,4,4,INTER,Tu,0,0,0,0,34,1,NA
2,3,1,3,7,Cd,1,4,4,INTER,Tu,0,1,0,0,2,0,NA
2,3,1,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,16,0,NA
2,3,1,3,9,N,1,4,10,INTER,Tu,0,0,0,0,32,0,NA
2,3,1,4,10,N,1,4,10,INTER,Tu,0,0,0,0,48,0,NA
2,3,1,3,11,Cd,1,4,10,INTER,Tu,1,0,0,2,8,1,NA
2,3,1,4,12,Cd,1,4,10,INTER,Tu,0,1,0,2,13,0,NA
2,3,2,3,1,N,1,4,2,INTER,Tu,0,0,0,1,0,5,NA
2,3,2,4,2,N,1,4,2,INTER,Tu,0,0,0,0,19,3,NA
2,3,2,3,3,Cd,1,4,2,INTER,Tu,1,0,0,0,1,0,NA
2,3,2,4,4,Cd,1,4,2,INTER,Tu,0,0,0,1,0,0,NA
2,3,2,3,5,N,1,4,4,INTER,Tu,1,0,0,0,16,0,NA
2,3,2,4,6,N,1,4,4,INTER,Tu,0,0,0,0,12,0,NA
2,3,2,3,7,Cd,1,4,4,INTER,Tu,0,1,0,1,2,0,NA
2,3,2,4,8,Cd,1,4,4,INTER,Tu,0,1,0,1,9,0,NA
2,3,2,3,9,N,1,4,10,INTER,Tu,0,0,0,0,3,0,NA
2,3,2,4,10,N,1,4,10,INTER,Tu,0,0,0,0,12,0,NA
2,3,2,3,11,Cd,1,4,10,INTER,Tu,0,1,0,2,1,0,NA
2,3,2,4,12,Cd,1,4,10,INTER,Tu,0,0,0,1,8,0,NA
2,3,3,3,1,N,1,4,2,INTER,Tu,0,0,0,0,0,6,NA
2,3,3,4,2,N,1,4,2,INTER,Tu,0,0,0,0,7,4,NA
2,3,3,3,3,Cd,1,4,2,INTER,Tu,0,1,0,0,1,0,NA
2,3,3,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,5,0,NA
2,3,3,3,5,N,1,4,4,INTER,Tu,0,0,0,0,23,2,NA
2,3,3,4,6,N,1,4,4,INTER,Tu,0,0,0,0,28,2,NA
2,3,3,3,7,Cd,1,4,4,INTER,Tu,1,0,0,2,1,0,NA
2,3,3,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,14,1,NA
2,3,3,3,9,N,1,4,10,INTER,Tu,0,0,0,0,0,1,NA
2,3,3,4,10,N,1,4,10,INTER,Tu,0,0,0,0,16,0,NA
2,3,3,3,11,Cd,1,4,10,INTER,Tu,0,1,0,4,21,2,
2,3,3,4,12,Cd,1,4,10,INTER,Tu,0,0,0,4,5,0,
4,4,1,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,4,NA,NA
4,4,1,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,13,NA,NA
4,4,1,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,1,NA,NA
4,4,1,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
4,4,1,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,13,NA,NA
4,4,1,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,15,NA,NA
4,4,1,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,4,NA,NA
4,4,1,4,8,Cd,5,NA,2,INTRA,Te,1,0,0,0,5,NA,NA
4,4,1,3,9,N,5,NA,4,INTRA,Te,1,0,0,0,8,NA,NA
4,4,1,4,10,N,5,NA,4,INTRA,Te,1,0,0,0,25,NA,NA
4,4,1,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,1,NA,NA
4,4,1,4,12,Cd,5,NA,4,INTRA,Te,1,0,0,0,0,NA,NA
4,4,1,3,13,N,5,NA,10,INTRA,Te,NA,NA,NA,NA,NA,NA,11 females
4,4,1,4,14,N,5,NA,10,INTRA,Te,1,0,0,0,4,NA,NA
4,4,1,3,15,Cd,5,NA,10,INTRA,Te,1,2,0,0,8,NA,NA
4,4,1,4,16,Cd,5,NA,10,INTRA,Te,2,1,0,0,1,NA,NA
4,4,2,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
4,4,2,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,10,NA,NA
4,4,2,3,3,Cd,5,NA,1,INTRA,Te,1,0,0,0,0,NA,NA
4,4,2,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
4,4,2,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,12,NA,NA
4,4,2,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,34,NA,NA
4,4,2,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,3,NA,NA
4,4,2,4,8,Cd,5,NA,2,INTRA,Te,0,1,0,0,2,NA,NA
4,4,2,3,9,N,5,NA,4,INTRA,Te,1,0,0,0,2,NA,NA
4,4,2,4,10,N,5,NA,4,INTRA,Te,1,0,0,0,53,NA,NA
4,4,2,3,11,Cd,5,NA,4,INTRA,Te,3,0,0,0,1,NA,NA
4,4,2,4,12,Cd,5,NA,4,INTRA,Te,1,1,0,0,4,NA,NA
4,4,2,3,13,N,5,NA,10,INTRA,Te,0,1,0,0,4,NA,NA
4,4,2,4,14,N,5,NA,10,INTRA,Te,0,1,0,0,57,NA,NA
4,4,2,3,15,Cd,5,NA,10,INTRA,Te,1,0,0,0,28,NA,NA
4,4,2,4,16,Cd,5,NA,10,INTRA,Te,1,0,0,0,5,NA,NA
4,4,3,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
4,4,3,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
4,4,3,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,1,NA,NA
4,4,3,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
4,4,3,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,5,NA,NA
4,4,3,4,6,N,5,NA,2,INTRA,Te,1,0,0,0,6,NA,NA
4,4,3,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,11,NA,NA
4,4,3,4,8,Cd,5,NA,2,INTRA,Te,1,0,0,0,3,NA,NA
4,4,3,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,4,NA,NA
4,4,3,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,22,NA,NA
4,4,3,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,4,NA,NA
4,4,3,4,12,Cd,5,NA,4,INTRA,Te,1,0,0,0,4,NA,NA
4,4,3,3,13,N,5,NA,10,INTRA,Te,2,0,0,0,15,NA,NA
4,4,3,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,41,NA,NA
4,4,3,3,15,Cd,5,NA,10,INTRA,Te,NA,NA,NA,NA,NA,NA,11 females
4,4,3,4,16,Cd,5,NA,10,INTRA,Te,2,2,0,0,18,NA,NA
4,4,1,3,1,N,5,1,2,INTER,Te,0,0,0,0,2,1,NA
4,4,1,4,2,N,5,1,2,INTER,Te,0,0,0,0,2,0,NA
4,4,1,3,3,Cd,5,1,2,INTER,Te,1,0,0,1,1,0,NA
4,4,1,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,0,0,NA
4,4,1,3,5,N,5,1,4,INTER,Te,0,0,0,1,12,1,NA
4,4,1,4,6,N,5,1,4,INTER,Te,0,0,0,1,3,13,NA
4,4,1,3,7,Cd,5,1,4,INTER,Te,0,0,0,2,1,0,NA
4,4,1,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,4,3,NA
4,4,1,3,9,N,5,1,10,INTER,Te,0,0,0,3,0,0,all dead
4,4,1,4,10,N,5,1,10,INTER,Te,0,0,0,0,5,2,NA
4,4,1,3,11,Cd,5,1,10,INTER,Te,0,0,0,6,5,4,NA
