Block,Rep,Box,Leaf,Disk,Env,FocalSR,CompSR,Dens,Type,Focalfemale,FocalDead,FocalDrowned,FocalMissing,NumbDeadComp,NumberOfEggs,NumberOfEggsBelow,TeMales,TeFemales,TeQuiescentfemales,TuMales,TuFemales,TuQuiescentfemales,Observations
4,5,1,3,7,Cd,4,2,4,INTER,Te,0,0,0,1,21,1,1,3,1,0,1,1,NA
4,5,1,4,8,Cd,4,2,4,INTER,Te,1,0,0,2,3,0,0,0,0,1,1,0,NA
4,5,1,3,9,N,4,2,10,INTER,Te,0,0,0,2,57,0,0,0,0,6,5,0,NA
4,5,1,4,10,N,4,2,10,INTER,Te,0,0,0,3,100,0,4,5,2,3,1,1,NA
4,5,1,3,11,Cd,4,2,10,INTER,Te,0,0,0,6,8,0,0,0,0,0,0,0,NA
4,5,1,4,12,Cd,4,2,10,INTER,Te,0,0,0,9,29,0,1,2,0,0,1,0,NA
4,5,2,3,1,N,4,2,2,INTER,Te,0,0,0,1,6,0,0,1,1,8,3,2,NA
4,5,2,4,2,N,4,2,2,INTER,Te,0,0,0,0,22,0,3,12,2,2,0,1,NA
4,5,2,3,3,Cd,4,2,2,INTER,Te,0,0,0,0,4,0,1,1,0,0,0,0,NA
4,5,2,4,4,Cd,4,2,2,INTER,Te,0,0,0,0,2,0,1,1,0,0,0,0,1 male
4,5,2,3,5,N,4,2,4,INTER,Te,0,0,0,0,36,0,2,6,4,3,3,1,NA
4,5,2,4,6,N,4,2,4,INTER,Te,0,0,0,0,41,0,3,8,1,6,4,3,NA
4,5,2,3,7,Cd,4,2,4,INTER,Te,0,0,0,2,2,0,2,0,0,0,0,0,NA
4,5,2,4,8,Cd,4,2,4,INTER,Te,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In relation with colum NumbDeadComp: 4 females comp
4,5,2,3,9,N,4,2,10,INTER,Te,0,0,0,3,48,0,0,0,0,3,3,2,NA
4,5,2,4,10,N,4,2,10,INTER,Te,0,0,0,3,39,0,0,0,0,10,10,2,NA
4,5,2,3,11,Cd,4,2,10,INTER,Te,0,0,0,4,17,0,0,0,0,0,0,0,NA
4,5,2,4,12,Cd,4,2,10,INTER,Te,0,0,0,4,43,0,1,7,0,2,4,0,NA
4,5,3,3,1,N,4,2,2,INTER,Te,0,0,0,0,27,0,0,0,0,0,0,0,NA
4,5,3,4,2,N,4,2,2,INTER,Te,0,0,0,0,33,0,0,3,2,1,2,1,NA
4,5,3,3,3,Cd,4,2,2,INTER,Te,0,0,0,0,3,0,0,0,0,0,0,0,NA
4,5,3,4,4,Cd,4,2,2,INTER,Te,0,0,0,0,5,0,0,0,0,0,0,0,NA
4,5,3,3,5,N,4,2,4,INTER,Te,0,0,0,1,51,0,6,9,1,0,0,0,NA
4,5,3,4,6,N,4,2,4,INTER,Te,0,0,0,1,71,0,1,3,3,2,3,0,NA
4,5,3,3,7,Cd,4,2,4,INTER,Te,0,0,0,2,6,0,1,0,0,1,0,0,NA
4,5,3,4,8,Cd,4,2,4,INTER,Te,0,0,0,2,4,0,0,0,0,0,0,0,NA
4,5,3,3,9,N,4,2,10,INTER,Te,0,0,0,0,77,0,0,0,0,2,1,1,NA
4,5,3,4,10,N,4,2,10,INTER,Te,0,1,0,3,127,0,0,0,0,1,2,1,NA
4,5,3,3,11,Cd,4,2,10,INTER,Te,1,0,0,1,21,0,0,0,0,0,0,0,NA
4,5,3,4,12,Cd,4,2,10,INTER,Te,0,0,0,4,68,0,1,3,0,0,0,0,NA
4,5,1,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,21,0,NA,NA,NA,1,4,1,NA
4,5,1,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,9,0,NA,NA,NA,0,0,0,NA
4,5,1,3,3,Cd,1,NA,1,INTRA,Tu,0,0,0,0,1,0,NA,NA,NA,0,0,0,NA
4,5,1,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,4,0,NA,NA,NA,1,0,0,NA
4,5,1,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,18,0,NA,NA,NA,7,2,0,NA
4,5,1,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,32,0,NA,NA,NA,5,6,1,NA
4,5,1,3,7,Cd,1,NA,2,INTRA,Tu,0,1,0,0,3,0,NA,NA,NA,0,0,0,NA
4,5,1,4,8,Cd,1,NA,2,INTRA,Tu,1,1,0,0,22,0,NA,NA,NA,2,2,2,NA
4,5,1,3,9,N,1,NA,4,INTRA,Tu,0,1,0,0,52,0,NA,NA,NA,7,4,0,NA
4,5,1,4,10,N,1,NA,4,INTRA,Tu,1,0,0,0,56,0,NA,NA,NA,6,12,2,NA
4,5,1,3,11,Cd,1,NA,4,INTRA,Tu,0,0,0,0,8,0,NA,NA,NA,0,0,0,NA
4,5,1,4,12,Cd,1,NA,4,INTRA,Tu,0,0,0,0,16,0,NA,NA,NA,0,1,0,NA
4,5,1,3,13,N,1,NA,10,INTRA,Tu,2,2,0,0,86,0,NA,NA,NA,5,20,2,NA
4,5,1,4,14,N,1,NA,10,INTRA,Tu,1,0,0,0,104,0,NA,NA,NA,4,18,4,NA
4,5,1,3,15,Cd,1,NA,10,INTRA,Tu,2,2,0,0,27,0,NA,NA,NA,2,0,0,NA
4,5,1,4,16,Cd,1,NA,10,INTRA,Tu,0,3,0,0,18,0,NA,NA,NA,0,1,0,NA
4,5,2,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,5,0,NA,NA,NA,0,1,1,NA
4,5,2,4,2,N,1,NA,1,INTRA,Tu,1,0,0,0,13,0,NA,NA,NA,2,3,0,NA
4,5,2,3,3,Cd,1,NA,1,INTRA,Tu,0,0,0,0,1,0,NA,NA,NA,0,0,0,NA
4,5,2,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,3,0,NA,NA,NA,0,0,0,NA
4,5,2,3,5,N,1,NA,2,INTRA,Tu,1,0,0,0,10,0,NA,NA,NA,0,3,0,NA
4,5,2,4,6,N,1,NA,2,INTRA,Tu,0,1,0,0,16,0,NA,NA,NA,2,4,0,NA
4,5,2,3,7,Cd,1,NA,2,INTRA,Tu,0,1,0,0,1,0,NA,NA,NA,0,0,0,NA
4,5,2,4,8,Cd,1,NA,2,INTRA,Tu,2,0,0,0,5,0,NA,NA,NA,0,0,0,1 male
4,5,2,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,66,0,NA,NA,NA,4,3,0,NA
4,5,2,4,10,N,1,NA,4,INTRA,Tu,1,0,0,0,57,0,NA,NA,NA,8,15,3,NA
4,5,2,3,11,Cd,1,NA,4,INTRA,Tu,1,0,0,0,4,0,NA,NA,NA,0,0,0,NA
4,5,2,4,12,Cd,1,NA,4,INTRA,Tu,1,0,0,0,16,0,NA,NA,NA,1,0,0,NA
4,5,2,3,13,N,1,NA,10,INTRA,Tu,1,4,0,0,79,0,NA,NA,NA,2,7,0,NA
4,5,2,4,14,N,1,NA,10,INTRA,Tu,2,2,0,0,1,9,NA,NA,NA,8,12,16,NA
4,5,2,3,15,Cd,1,NA,10,INTRA,Tu,3,4,0,0,11,0,NA,NA,NA,0,0,0,NA
4,5,2,4,16,Cd,1,NA,10,INTRA,Tu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12 females
4,5,3,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,9,0,NA,NA,NA,1,1,0,NA
4,5,3,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,14,0,NA,NA,NA,2,4,1,NA
4,5,3,3,3,Cd,1,NA,1,INTRA,Tu,0,0,0,0,3,0,NA,NA,NA,0,0,1,NA
4,5,3,4,4,Cd,1,NA,1,INTRA,Tu,1,0,0,0,0,0,NA,NA,NA,0,0,0,NA
4,5,3,3,5,N,1,NA,2,INTRA,Tu,1,0,0,0,4,0,NA,NA,NA,2,1,1,NA
4,5,3,4,6,N,1,NA,2,INTRA,Tu,0,1,0,0,29,5,NA,NA,NA,3,2,1,NA
4,5,3,3,7,Cd,1,NA,2,INTRA,Tu,1,0,0,0,7,0,NA,NA,NA,1,4,1,NA
4,5,3,4,8,Cd,1,NA,2,INTRA,Tu,0,1,0,0,3,0,NA,NA,NA,0,0,0,NA
4,5,3,3,9,N,1,NA,4,INTRA,Tu,2,1,0,0,20,0,NA,NA,NA,3,1,0,NA
4,5,3,4,10,N,1,NA,4,INTRA,Tu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 females
4,5,3,3,11,Cd,1,NA,4,INTRA,Tu,1,0,0,0,1,0,NA,NA,NA,0,0,0,NA
4,5,3,4,12,Cd,1,NA,4,INTRA,Tu,0,1,0,0,39,0,NA,NA,NA,3,10,2,NA
4,5,3,3,13,N,1,NA,10,INTRA,Tu,1,0,0,0,73,0,NA,NA,NA,1,2,1,NA
4,5,3,4,14,N,1,NA,10,INTRA,Tu,2,0,0,0,124,0,NA,NA,NA,9,18,5,NA
4,5,3,3,15,Cd,1,NA,10,INTRA,Tu,0,5,0,0,17,0,NA,NA,NA,0,0,0,NA
4,5,3,4,16,Cd,1,NA,10,INTRA,Tu,0,2,0,0,13,0,NA,NA,NA,0,0,0,NA
4,5,1,3,1,N,1,4,2,INTER,Tu,0,0,0,0,10,0,0,0,0,0,3,0,NA
4,5,1,4,2,N,1,4,2,INTER,Tu,0,0,0,0,13,0,1,2,0,1,0,0,NA
4,5,1,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,8,0,2,2,1,0,0,0,NA
4,5,1,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,7,0,0,1,1,0,0,0,NA
4,5,1,3,5,N,1,4,4,INTER,Tu,0,0,0,0,37,0,2,4,5,2,3,0,NA
4,5,1,4,6,N,1,4,4,INTER,Tu,0,0,0,1,56,0,5,18,2,2,2,1,NA
4,5,1,3,7,Cd,1,4,4,INTER,Tu,0,1,0,1,10,0,5,1,2,0,0,0,NA
4,5,1,4,8,Cd,1,4,4,INTER,Tu,0,0,0,1,26,0,6,8,1,0,1,0,NA
4,5,1,3,9,N,1,4,10,INTER,Tu,1,0,0,0,104,1,0,8,5,0,0,0,NA
4,5,1,4,10,N,1,4,10,INTER,Tu,0,1,0,1,191,0,10,53,5,9,4,0,NA
4,5,1,3,11,Cd,1,4,10,INTER,Tu,0,0,0,3,35,0,5,15,7,0,0,0,NA
4,5,1,4,12,Cd,1,4,10,INTER,Tu,0,0,0,2,45,0,5,10,3,0,0,0,NA
4,5,2,3,1,N,1,4,2,INTER,Tu,0,1,0,0,17,0,1,7,0,0,1,0,NA
4,5,2,4,2,N,1,4,2,INTER,Tu,0,1,0,0,15,0,0,0,0,1,4,0,NA
4,5,2,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,0,0,0,0,0,0,0,0,NA
4,5,2,4,4,Cd,1,4,2,INTER,Tu,0,1,0,0,2,0,1,0,0,0,0,0,NA
4,5,2,3,5,N,1,4,4,INTER,Tu,1,0,0,0,34,0,2,12,0,0,0,1,NA
4,5,2,4,6,N,1,4,4,INTER,Tu,0,1,0,0,45,0,9,8,2,1,1,1,NA
4,5,2,3,7,Cd,1,4,4,INTER,Tu,0,0,0,1,8,0,1,4,0,0,0,0,NA
4,5,2,4,8,Cd,1,4,4,INTER,Tu,0,1,0,0,6,0,0,0,0,0,0,0,NA
4,5,2,3,9,N,1,4,10,INTER,Tu,0,0,0,0,26,0,0,2,1,0,0,0,NA
4,5,2,4,10,N,1,4,10,INTER,Tu,0,1,0,1,86,9,14,23,8,1,2,2,NA
4,5,2,3,11,Cd,1,4,10,INTER,Tu,0,0,0,6,29,0,0,0,0,0,0,0,NA
4,5,2,4,12,Cd,1,4,10,INTER,Tu,1,0,0,1,89,0,13,19,6,1,1,0,NA
4,5,3,3,1,N,1,4,2,INTER,Tu,0,1,0,0,27,0,3,3,2,1,1,1,NA
4,5,3,4,2,N,1,4,2,INTER,Tu,0,0,0,1,32,0,2,7,1,0,0,0,NA
4,5,3,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,2,0,1,0,0,0,0,0,NA
4,5,3,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,5,0,0,1,0,0,1,0,NA
4,5,3,3,5,N,1,4,4,INTER,Tu,0,1,0,0,72,0,3,10,6,2,0,2,NA
4,5,3,4,6,N,1,4,4,INTER,Tu,0,1,0,0,88,0,11,15,6,2,3,0,NA
4,5,3,3,7,Cd,1,4,4,INTER,Tu,0,1,0,0,10,0,0,0,1,0,0,0,NA
4,5,3,4,8,Cd,1,4,4,INTER,Tu,0,0,1,0,6,0,2,1,1,0,0,0,NA
4,5,3,3,9,N,1,4,10,INTER,Tu,1,0,0,0,81,0,10,29,4,1,2,1,NA
4,5,3,4,10,N,1,4,10,INTER,Tu,0,0,0,2,81,0,6,30,1,3,0,8,NA
4,5,3,3,11,Cd,1,4,10,INTER,Tu,0,0,0,0,46,0,2,8,1,0,0,0,NA
4,5,3,4,12,Cd,1,4,10,INTER,Tu,0,1,0,2,36,0,2,7,2,0,0,0,NA
4,5,1,3,1,N,4,1,2,INTER,Te,0,0,0,1,6,0,0,1,2,0,0,0,NA
4,5,1,4,2,N,4,1,2,INTER,Te,0,0,0,0,10,0,0,6,0,1,0,1,NA
4,5,1,3,3,Cd,4,1,2,INTER,Te,0,0,0,0,7,0,1,1,1,0,0,0,NA
4,5,1,4,4,Cd,4,1,2,INTER,Te,0,0,0,0,2,0,0,0,0,0,11,0,NA
4,5,1,3,5,N,4,1,4,INTER,Te,0,0,0,1,54,0,5,3,0,3,5,0,NA
4,5,1,4,6,N,4,1,4,INTER,Te,0,0,0,1,61,0,3,5,3,3,4,2,NA
4,5,1,3,7,Cd,4,1,4,INTER,Te,0,0,0,1,5,0,1,0,0,0,1,0,NA
4,5,1,4,8,Cd,4,1,4,INTER,Te,0,0,0,0,32,0,4,1,3,2,4,1,NA
4,5,1,3,9,N,4,1,10,INTER,Te,0,0,0,3,129,0,3,0,0,3,2,5,NA
4,5,1,4,10,N,4,1,10,INTER,Te,0,0,0,3,97,0,4,2,0,7,6,3,NA
4,5,1,3,11,Cd,4,1,10,INTER,Te,0,0,0,4,11,0,0,2,0,0,0,0,NA
4,5,1,4,12,Cd,4,1,10,INTER,Te,0,0,0,4,30,0,2,3,0,1,2,0,NA
4,5,2,3,1,N,4,1,2,INTER,Te,0,0,0,0,21,0,2,6,3,0,3,1,NA
4,5,2,4,2,N,4,1,2,INTER,Te,0,0,0,1,13,0,5,6,0,0,0,0,NA
4,5,2,3,3,Cd,4,1,2,INTER,Te,0,0,0,0,2,0,0,0,0,0,0,0,NA
4,5,2,4,4,Cd,4,1,2,INTER,Te,0,0,0,0,2,0,0,0,0,0,0,0,NA
4,5,2,3,5,N,4,1,4,INTER,Te,0,0,0,0,54,0,2,12,2,2,7,2,NA
4,5,2,4,6,N,4,1,4,INTER,Te,0,0,0,0,57,0,4,3,6,1,7,5,NA
4,5,2,3,7,Cd,4,1,4,INTER,Te,0,0,0,1,15,0,2,1,2,0,0,0,NA
4,5,2,4,8,Cd,4,1,4,INTER,Te,0,0,0,0,6,0,1,1,0,0,0,0,NA
4,5,2,3,9,N,4,1,10,INTER,Te,0,0,0,3,97,0,0,1,0,3,4,3,NA
4,5,2,4,10,N,4,1,10,INTER,Te,0,0,0,5,97,0,5,5,1,3,18,4,NA
4,5,2,3,11,Cd,4,1,10,INTER,Te,0,0,0,6,19,0,0,0,0,0,0,0,NA
4,5,2,4,12,Cd,4,1,10,INTER,Te,0,0,0,3,61,0,3,1,0,4,7,3,NA
4,5,3,3,1,N,4,1,2,INTER,Te,0,0,0,1,41,0,3,7,0,1,2,2,NA
4,5,3,4,2,N,4,1,2,INTER,Te,0,1,0,0,10,0,1,3,0,0,0,0,NA
4,5,3,3,3,Cd,4,1,2,INTER,Te,0,0,0,1,3,0,0,0,0,0,0,0,NA
4,5,3,4,4,Cd,4,1,2,INTER,Te,0,0,0,0,25,7,0,5,0,4,2,0,NA
4,5,3,3,5,N,4,1,4,INTER,Te,0,1,0,1,38,0,14,3,6,3,3,1,NA
4,5,3,4,6,N,4,1,4,INTER,Te,0,0,0,1,53,0,0,0,0,1,1,0,NA
4,5,3,3,7,Cd,4,1,4,INTER,Te,0,0,0,0,7,0,0,0,0,0,0,0,NA
4,5,3,4,8,Cd,4,1,4,INTER,Te,0,0,0,1,6,0,1,0,0,1,0,0,NA
4,5,3,3,9,N,4,1,10,INTER,Te,0,0,0,0,97,0,0,2,0,7,4,4,NA
4,5,3,4,10,N,4,1,10,INTER,Te,0,0,0,6,125,0,8,2,0,8,13,3,NA
4,5,3,3,11,Cd,4,1,10,INTER,Te,0,0,0,1,9,0,0,0,0,0,0,0,NA
4,5,3,4,12,Cd,4,1,10,INTER,Te,0,0,0,1,29,0,2,0,0,0,0,0,NA
4,5,1,3,1,N,2,4,2,INTER,Tu,0,0,0,0,9,0,1,3,0,0,1,0,NA
4,5,1,4,2,N,2,4,2,INTER,Tu,0,0,0,0,37,0,4,9,0,1,3,2,NA
4,5,1,3,3,Cd,2,4,2,INTER,Tu,0,0,0,0,6,0,0,0,0,0,0,0,NA
4,5,1,4,4,Cd,2,4,2,INTER,Tu,0,0,0,0,7,0,0,1,0,0,0,0,NA
4,5,1,3,5,N,2,4,4,INTER,Tu,0,0,0,0,71,0,5,27,1,2,0,2,NA
4,5,1,4,6,N,2,4,4,INTER,Tu,0,0,0,0,53,0,6,21,6,1,0,0,NA
4,5,1,3,7,Cd,2,4,4,INTER,Tu,0,1,0,1,6,0,2,3,0,0,0,0,NA
4,5,1,4,8,Cd,2,4,4,INTER,Tu,0,0,1,1,6,0,0,9,0,0,0,0,NA
4,5,1,3,9,N,2,4,10,INTER,Tu,0,0,0,2,46,0,2,6,3,3,1,1,NA
4,5,1,4,10,N,2,4,10,INTER,Tu,0,0,0,0,44,0,10,17,5,1,0,0,NA
4,5,1,3,11,Cd,2,4,10,INTER,Tu,0,0,0,4,11,0,1,2,1,1,0,0,NA
4,5,1,4,12,Cd,2,4,10,INTER,Tu,0,0,0,0,26,0,0,10,2,0,4,0,NA
4,5,2,3,1,N,2,4,2,INTER,Tu,0,0,0,0,13,0,1,2,1,0,0,0,NA
4,5,2,4,2,N,2,4,2,INTER,Tu,1,0,0,1,6,0,2,0,0,0,2,1,NA
4,5,2,3,3,Cd,2,4,2,INTER,Tu,0,1,0,0,0,0,0,0,0,0,0,0,NA
4,5,2,4,4,Cd,2,4,2,INTER,Tu,0,0,0,1,2,0,1,0,0,0,0,0,NA
4,5,2,3,5,N,2,4,4,INTER,Tu,0,0,0,0,32,0,3,11,5,8,1,1,NA
4,5,2,4,6,N,2,4,4,INTER,Tu,0,0,0,2,35,0,5,5,2,0,4,2,NA
4,5,2,3,7,Cd,2,4,4,INTER,Tu,0,0,0,1,2,0,0,0,0,0,0,0,NA
4,5,2,4,8,Cd,2,4,4,INTER,Tu,0,0,0,0,0,0,3,7,2,0,0,0,NA
4,5,2,3,9,N,2,4,10,INTER,Tu,0,0,0,0,25,0,0,5,0,0,0,0,NA
4,5,2,4,10,N,2,4,10,INTER,Tu,0,0,0,0,134,0,4,16,7,0,0,0,NA
4,5,2,3,11,Cd,2,4,10,INTER,Tu,0,0,0,4,2,0,0,0,0,0,0,0,NA
4,5,2,4,12,Cd,2,4,10,INTER,Tu,0,0,0,3,77,0,13,30,6,2,0,0,NA
4,5,3,3,1,N,2,4,2,INTER,Tu,0,0,0,0,28,0,1,12,0,0,3,3,NA
4,5,3,4,2,N,2,4,2,INTER,Tu,1,0,0,0,21,0,2,5,0,0,3,0,NA
4,5,3,3,3,Cd,2,4,2,INTER,Tu,0,0,0,0,5,0,0,1,0,0,0,0,NA
4,5,3,4,4,Cd,2,4,2,INTER,Tu,0,0,0,0,9,0,1,2,0,0,2,0,NA
4,5,3,3,5,N,2,4,4,INTER,Tu,1,0,0,0,61,0,15,19,6,0,0,0,NA
4,5,3,4,6,N,2,4,4,INTER,Tu,0,0,0,0,64,0,5,38,0,2,2,1,NA
4,5,3,3,7,Cd,2,4,4,INTER,Tu,0,0,0,2,2,0,1,0,0,0,0,0,NA
4,5,3,4,8,Cd,2,4,4,INTER,Tu,0,0,0,2,4,0,0,0,0,0,0,0,NA
4,5,3,3,9,N,2,4,10,INTER,Tu,0,0,0,0,28,0,10,11,0,0,0,0,NA
4,5,3,4,10,N,2,4,10,INTER,Tu,0,0,0,0,121,0,12,21,16,0,0,4,NA
4,5,3,3,11,Cd,2,4,10,INTER,Tu,0,0,0,2,15,0,1,1,2,0,0,0,NA
4,5,3,4,12,Cd,2,4,10,INTER,Tu,0,0,0,1,57,0,11,9,7,0,0,2,NA
4,5,1,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,6,0,2,1,2,NA,NA,NA,NA
4,5,1,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,26,0,13,4,4,NA,NA,NA,NA
4,5,1,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,0,0,2,0,NA,NA,NA,NA
4,5,1,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,0,1,1,0,NA,NA,NA,NA
4,5,1,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,23,0,4,17,0,NA,NA,NA,NA
4,5,1,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,26,0,3,14,2,NA,NA,NA,NA
4,5,1,3,7,Cd,5,NA,2,INTRA,Te,1,0,0,0,5,0,2,3,0,NA,NA,NA,NA
4,5,1,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,3,0,0,3,0,NA,NA,NA,NA
4,5,1,3,9,N,5,NA,4,INTRA,Te,0,1,0,0,45,0,3,13,15,NA,NA,NA,NA
4,5,1,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,69,0,8,37,6,NA,NA,NA,NA
4,5,1,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,5,0,1,2,1,NA,NA,NA,NA
4,5,1,4,12,Cd,5,NA,4,INTRA,Te,0,1,0,0,14,0,3,6,3,NA,NA,NA,NA
4,5,1,3,13,N,5,NA,10,INTRA,Te,0,4,0,0,39,0,8,11,8,NA,NA,NA,NA
4,5,1,4,14,N,5,NA,10,INTRA,Te,0,2,0,0,102,8,12,39,10,NA,NA,NA,NA
4,5,1,3,15,Cd,5,NA,10,INTRA,Te,0,3,0,0,5,0,1,2,2,NA,NA,NA,NA
4,5,1,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,28,5,5,14,8,NA,NA,NA,NA
4,5,2,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,22,0,3,15,4,NA,NA,NA,NA
4,5,2,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,19,0,1,11,6,NA,NA,NA,NA
4,5,2,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
4,5,2,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
4,5,2,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,43,0,5,19,7,NA,NA,NA,NA
4,5,2,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,34,0,7,12,3,NA,NA,NA,NA
4,5,2,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,4,0,14,3,0,NA,NA,NA,NA
4,5,2,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,7,0,2,1,1,NA,NA,NA,NA
4,5,2,3,9,N,5,NA,4,INTRA,Te,1,0,0,0,29,0,5,9,6,NA,NA,NA,NA
4,5,2,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,84,0,10,44,5,NA,NA,NA,NA
4,5,2,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,11,0,3,6,0,NA,NA,NA,NA
4,5,2,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,23,0,5,14,2,NA,NA,NA,NA
4,5,2,3,13,N,5,NA,10,INTRA,Te,3,0,0,0,33,0,2,3,0,NA,NA,NA,NA
4,5,2,4,14,N,5,NA,10,INTRA,Te,1,0,0,0,143,0,3,9,6,NA,NA,NA,NA
4,5,2,3,15,Cd,5,NA,10,INTRA,Te,3,0,0,0,10,0,2,6,0,NA,NA,NA,NA
4,5,2,4,16,Cd,5,NA,10,INTRA,Te,1,1,0,0,18,0,4,10,1,NA,NA,NA,NA
4,5,3,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,22,0,2,14,5,NA,NA,NA,NA
4,5,3,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,25,0,4,14,2,NA,NA,NA,NA
4,5,3,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
4,5,3,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,14,0,2,6,4,NA,NA,NA,NA
4,5,3,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,18,0,1,8,2,NA,NA,NA,NA
4,5,3,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,20,0,2,9,5,NA,NA,NA,NA
4,5,3,3,7,Cd,5,NA,2,INTRA,Te,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
4,5,3,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,6,0,1,5,0,NA,NA,NA,NA
4,5,3,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,47,0,11,17,5,NA,NA,NA,NA
4,5,3,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,59,0,16,31,0,NA,NA,NA,NA
4,5,3,3,11,Cd,5,NA,4,INTRA,Te,3,0,0,0,5,0,1,3,0,NA,NA,NA,NA
4,5,3,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,8,0,2,6,0,NA,NA,NA,NA
4,5,3,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,28,0,5,6,4,NA,NA,NA,NA
4,5,3,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,65,0,12,32,5,NA,NA,NA,NA
4,5,3,3,15,Cd,5,NA,10,INTRA,Te,3,0,0,0,9,0,3,3,1,NA,NA,NA,NA
4,5,3,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,12,0,3,4,2,NA,NA,NA,NA
4,5,1,3,1,N,2,NA,1,INTRA,Tu,0,0,0,0,7,0,NA,NA,NA,1,0,0,NA
4,5,1,4,2,N,2,NA,1,INTRA,Tu,0,1,0,0,7,0,NA,NA,NA,1,1,1,NA
4,5,1,3,3,Cd,2,NA,1,INTRA,Tu,0,0,0,0,6,0,NA,NA,NA,2,2,0,NA
4,5,1,4,4,Cd,2,NA,1,INTRA,Tu,0,0,0,0,2,0,NA,NA,NA,1,1,0,NA
4,5,1,3,5,N,2,NA,2,INTRA,Tu,0,0,0,0,6,0,NA,NA,NA,2,2,1,NA
4,5,1,4,6,N,2,NA,2,INTRA,Tu,0,0,0,0,12,0,NA,NA,NA,7,0,0,NA
4,5,1,3,7,Cd,2,NA,2,INTRA,Tu,0,0,0,0,13,0,NA,NA,NA,3,3,4,NA
4,5,1,4,8,Cd,2,NA,2,INTRA,Tu,0,0,0,0,3,0,NA,NA,NA,1,2,0,NA
4,5,1,3,9,N,2,NA,4,INTRA,Tu,0,0,0,0,35,0,NA,NA,NA,3,4,3,NA
4,5,1,4,10,N,2,NA,4,INTRA,Tu,1,0,0,0,67,0,NA,NA,NA,8,8,6,NA
4,5,1,3,11,Cd,2,NA,4,INTRA,Tu,0,1,0,0,8,0,NA,NA,NA,2,5,0,NA
4,5,1,4,12,Cd,2,NA,4,INTRA,Tu,0,2,0,0,4,0,NA,NA,NA,1,2,0,NA
4,5,1,3,13,N,2,NA,10,INTRA,Tu,2,0,0,0,69,0,NA,NA,NA,8,5,5,NA
